FM-M12-before-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-before-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-before-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-no-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-single-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-multiple-output-pages-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-processor-loop-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M12-after-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-no-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-single-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-multiple-output-pages-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-processor-loop-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-before-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-no-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-single-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-multiple-output-pages-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-processor-loop-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M13-after-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-no-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-single-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-multiple-output-pages-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-processor-loop-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-before-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-no-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-single-output-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-multiple-output-pages-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-processor-loop-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-process-descendant-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-active-capability-handler-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
FM-M14-after-unknown-external-effect-proposed	fixed-interruption-matrix	fixed-interruption	proposed	180	non-disruptive	events,barrier-snapshots,process-and-cgroup-observations,case-outcome
SC-09-01-effect-intent-survives-crash	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-02-idempotency-key-linked-to-claim	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-03-in-memory-duplicate-map-rejected	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-04-unknown-outcome-queried-not-retried	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-05-crash-before-remote-acceptance	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-06-crash-after-remote-acceptance	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
SC-09-07-crash-after-lost-response	capability-idempotency	capability-idempotency	proposed	300	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-hard-timeout-before-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-hard-timeout-before-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-hard-timeout-after-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-hard-timeout-after-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-orderly-stop-before-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-orderly-stop-before-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-orderly-stop-after-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-orderly-stop-after-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-failure-cleanup-before-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-failure-cleanup-before-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-failure-cleanup-after-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-failure-cleanup-after-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-replacement-before-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-replacement-before-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-replacement-after-membership-no-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
LC-replacement-after-membership-with-descendant	live-core-termination	live-core-termination	proposed	240	non-disruptive	events,process-and-cgroup-observations,case-outcome
